lodging_id;lodging_code;lodging_name;latitude;longitude;state
1169;ChIJr7tLCKG-woARNVvQTdKErgU;The West Hollywood EDITION;34.0903614;-118.3891226;CA
1170;ChIJASjaqKa-woARMTSVNfEBLaE;Montrose at Beverly Hills;34.0877839;-118.3874158;CA
1171;ChIJp8QU87C-woAR5PCZHLhB4Qk;Le Parc at Melrose;34.0844256;-118.3777514;CA
1172;ChIJ0cwCN6m_woAROTFGPVdjWms;Holloway House;34.090952;-118.3756375;CA
1173;ChIJe72g-aS-woARFWxi79pOMe0;Petit Ermitage;34.0871226;-118.3839031;CA
1174;ChIJvUcBM6--woARvd2ldI0E_4g;Kimpton La Peer Hotel;34.0815209;-118.3869441;CA
1175;ChIJPR1jrb--woARjgvrg3cz16I;Sunset Tower Hotel;34.0952195;-118.3722258;CA
1176;ChIJBSlJlIS_woARMeHMwUTVlvE;Hotel 850 SVB;34.0863707;-118.3847097;CA
1177;ChIJmx2s2LK-woARtBxHw7Ial9I;Sofitel Los Angeles at Beverly Hills;34.0764178;-118.3775087;CA
1178;ChIJKROQJcC-woARXQdWnTspoVk;Chateau Marmont;34.0982596;-118.3684936;CA
1179;ChIJpxDCnk6-woARzaOGEVKvwpg;Hilton Los Angeles/Universal City;34.1369506;-118.3584005;CA
1180;ChIJ0xsmxYG5woARc8EVGvI8ALk;AC Hotel by Marriott Beverly Hills;34.0640082;-118.3681169;CA
1181;ChIJ5ZA1I3e8woARBzIurF6K3vU;Beverly Hills Plaza Hotel & Spa;34.0677284;-118.4260329;CA
1182;ChIJ8a32Vai-woARV-VMtAfmmHw;Beverly Terrace powered by Sonder;34.0803031;-118.390025;CA
1183;ChIJ2QnIw7e-woARMFqkpte9vRw;The Charlie;34.0860701;-118.3704595;CA
1184;ChIJS0pksN6-woAR8GE9IgD0ihM;The Moment Hotel;34.0975863;-118.3515176;CA
1185;ChIJLy7Lb_a7woARrxK7_9sLiF4;Maison 140 Beverly Hills;34.06563;-118.40966;CA
1186;ChIJ1RgUEMy-woARfUtSyz37hlQ;Palihotel Melrose Avenue;34.0836559;-118.3628417;CA
1187;ChIJwQIEjxi_woARx_pVKKNChfE;Hilton Garden Inn Los Angeles/Hollywood;34.1066325;-118.3377917;CA
1188;ChIJA1c_wAi_woAROCF84I36drU;Vibe Hotel West Hollywood;34.0818816;-118.3617528;CA
1189;ChIJJzt19sy-woARoyf6n2uPmY8;Banana Bungalow West Hollywood Hotel & Hostel;34.081789;-118.3618159;CA
1190;ChIJkzkyyDC_woAR6WVtCAiB8tU;The Godfrey Hotel Hollywood;34.0964326;-118.3292279;CA
1191;ChIJSzQ7Ajm_woAR2yTwTn6QTFw;W Hollywood;34.10095829999999;-118.3258711;CA
1192;ChIJIYapM-K7woAR31rukbDyW78;Beverly Hills Marriott;34.0565661;-118.3955035;CA
1193;ChIJ6VTz-ea5woARHVKKCrJaIVc;Palihouse West Hollywood;34.0727355;-118.3729053;CA
1194;ChIJ27Nq7CO_woARontfpKgsF0Y;Samesun Hollywood;34.1014;-118.3393841;CA
1195;ChIJN1t7xlPHwoARk4BjW2tKVYY;Hollywood Hotel;34.0930373;-118.2914425;CA
1196;ChIJBweUbzG5woARH9rtPKkqbOM;Short Stories Hotel;34.0736127;-118.3616471;CA
1197;ChIJr60RcDS5woARzXWn6s4_PRs;Beverly Laurel Motor Hotel;34.0758812;-118.3645065;CA
1198;ChIJM4n2Lzm5woARv0fNXtCWZTQ;Kimpton Hotel Wilshire;34.063736;-118.3660541;CA
1199;ChIJ7Q-JCzK5woARRFKq3aCv0_I;SureStay Hotel By Best Western Beverly Hills;34.076322;-118.358148;CA
1200;ChIJXVs5lQa8woARSWRNqYGVUNo;The Beverly Hills Hotel;34.081809;-118.413403;CA
1201;ChIJt7LZSiK_woARBaWxpdQbeYU;Loews Hollywood Hotel;34.1032806;-118.339338;CA
1202;ChIJazD_QyG_woARwKuHsRqY0nU;The Hollywood Roosevelt;34.1011504;-118.3417817;CA
1203;ChIJmz0wuNi-woARGUDw19HbLDE;Sunset West Hotel, SureStay Collection by Best Western.;34.0976558;-118.3474843;CA
1204;ChIJZ1tYo065woARyyXIPJsJCJg;SLS Hotel, a Luxury Collection Hotel, Beverly Hills;34.0700076;-118.3768816;CA
1205;ChIJ8eoca_a7woARuF2mTk2jdME;Mosaic Hotel;34.0661049;-118.4092071;CA
1206;ChIJT9e323V644kRR6TiEnwcOlA;Four Seasons Hotel Los Angeles At Beverly Hills;34.0730472;-118.3893444;CA
1207;ChIJ1SpYzTi_woARhikZVT6gmM4;Kimpton Everly Hotel;34.1038877;-118.3247527;CA
1208;ChIJp4aLslS-woARjiNklYFx9Dc;Tilt Hotel Universal/Hollywood, Ascend Hotel Collection;34.1287375;-118.3482223;CA
1209;ChIJITnv9Bi_woARYyl4fSn95wo;Best Western Hollywood Plaza Inn Hotel - Hollywood Walk Of Fame La;34.107228;-118.337917;CA
1210;ChIJt_qEFDm5woAR0SJlu0G7SjU;Wilshire Crest Hotel;34.064635;-118.3653286;CA
1211;ChIJPQ2M-Vy5woARWQp4EfoC3ss;The Carlyle Inn;34.0565439;-118.3839883;CA
1212;ChIJgQz0DCm_woAR_2vSsMZ2FsY;Hollywood Hills Hotel;34.1057777;-118.3421249;CA
1213;ChIJ2Q3QMye_woARTDoKVJU5Kkk;Quality Inn Near Hollywood Walk of Fame;34.0990041;-118.3440978;CA
1214;ChIJWwMonpe_woARDJeSKLJ8bvQ;Palihotel Hollywood;34.0984399;-118.3422682;CA
1215;ChIJ3ZN2BSW_woARtMMQS4UvaXw;Hollywood Guest Inn;34.097729;-118.336963;CA
1216;ChIJj_3pATu_woARYGL1RyVaOQw;Tommie Hollywood - JDV by Hyatt;34.0996717;-118.3318043;CA
1217;ChIJ9bqRUzq_woARdOD_jJ4FGNY;Mama Shelter Los Angeles;34.099645;-118.3312496;CA
1218;ChIJ_x-Ti_67woARU-UKGOCzqIs;SIXTY Beverly Hills;34.0667845;-118.3961223;CA
1219;ChIJG-ahwkC-woAR4rTIrSKROBE;BLVD Hotel & Spa;34.1381639;-118.3651611;CA
1220;ChIJg7R90y25woARXB-AJ9OdFps;Bevonshire Lodge Motel;34.0763245;-118.3550708;CA
1221;ChIJd0owFge8woAR6ob14K65eRs;Hotel del Flores;34.0713452;-118.4004368;CA
1222;ChIJ4RlYQDS_woARhFyQKATzPDs;Hampton Inn & Suites Los Angeles/Hollywood;34.091789;-118.3272617;CA
1223;ChIJ7emwkyG_woARTIzQgFl-omQ;Orange Drive Hostel;34.1034927;-118.3413391;CA
1224;ChIJ9472cia5woARz6XwN5x563g;Park Plaza Lodge;34.0703002;-118.3514238;CA
1225;ChIJyS6E3e-7woARAoWkwMGO-RY;The Crescent powered by Sonder;34.0711796;-118.4004044;CA
1226;ChIJs8PBFsm_woAR2Ej9Y9i-mIA;The Prospect Hollywood;34.1046493;-118.3344846;CA
1227;ChIJt20VJSK_woARemZKmRFpboI;Hollywood VIP Hotel;34.10358;-118.339789;CA
1228;ChIJP2-QVL-8woARX7Y4RJZwa54;Luxe Sunset Boulevard Hotel;34.0724554;-118.4684449;CA
1229;ChIJgQq6LOK7woAR38nfKiljUpo;Residence Inn by Marriott Beverly Hills;34.0556889;-118.3960436;CA
1230;ChIJKSpatTu_woARhr9tdk5zMAs;Dream Hollywood;34.0999975;-118.3301556;CA
1231;ChIJHUPOhvW7woAR87-AK16rPD8;The Beverly Hilton;34.0664073;-118.4126525;CA
1232;ChIJXd5IXAC8woAR5IO-2qe6gVA;L'Ermitage Beverly Hills;34.072541;-118.395405;CA
1233;ChIJ74Ex9zq_woARta6Yfzdg0uI;Thompson Hollywood - part of Hyatt;34.0989732;-118.3314106;CA
1234;ChIJx2rSYBi_woARuOFw3CGEM7g;Lexen Hotel - Hollywood Walk of Fame;34.107211;-118.33708;CA
1235;ChIJMbEnKoW7woARurfV59RdBKY;Fairmont Century Plaza;34.0575352;-118.4157956;CA
1236;ChIJ12o7HTy_woAR0S-346MP81U;The Hotel Hollywood;34.1037272;-118.3288231;CA
1237;ChIJ4cPZaB-_woARI3cCmUc_on8;Magic Castle Hotel;34.104446;-118.342414;CA
1238;ChIJGdDgP-O7woAR9NrM6OSh2fI;Avalon Hotel Beverly Hills;34.0590157;-118.3972801;CA
1239;ChIJIbJWL5O7woARovCBp1ymJvA;Courtyard by Marriott Los Angeles Century City/Beverly Hills;34.0523725;-118.4171034;CA
1240;ChIJuZadDlu7woAR1Wzrce7wjow;The Maybourne Beverly Hills;34.0681214;-118.3985964;CA
1241;ChIJz-22Hfm7woARmoLOmvYW4J0;Beverly Wilshire, A Four Seasons Hotel;34.0667434;-118.4007708;CA
1242;ChIJTRwaPZO7woARMB6CHkQuqvM;Century Park Hotel;34.051903;-118.417654;CA
1243;ChIJ_1b-K0G-woARW0_NMp2tpPo;Nite Inn at Universal City;34.137325;-118.364067;CA
1244;ChIJLb77C-S7woARBWmzEkH8FYc;Cameo Beverly Hills;34.0553631;-118.3984861;CA
1245;ChIJtwSdQ1u5woAR6bIlbUjjYhQ;Budget Beverly Hills Suites;34.0596856;-118.3821486;CA
1246;ChIJtSq91Du_woARnw59coaq2sI;PodShare;34.1004812;-118.3290018;CA
1247;ChIJ_X3CRLLHwoARRT04UFlchVE;The Westin Bonaventure Hotel & Suites, Los Angeles;34.0527773;-118.255596;CA
1248;ChIJfcfiykC_woARzOYcU3Klynk;La Mirage Inn - Hollywood;34.1050411;-118.3211631;CA
1249;ChIJ5W5Ydwq8woARPSTm5ojwHfU;Waldorf Astoria Beverly Hills;34.0666686;-118.4114344;CA
1250;ChIJwfPBOTy_woARshmi1I6b1CM;Legend Hotel Hollywood;34.1046345;-118.3298602;CA
1251;ChIJaQDcQeS7woARmQ1SdOhm0DQ;Beverly Hills Celebrity Home;34.0558944;-118.4002684;CA
1252;ChIJo4XM5_W7woARSKsK1bsfNS8;The Peninsula Beverly Hills;34.0660173;-118.4106517;CA
1253;ChIJ9ydyBQe_woARiKMKeMnaSx0;Hotel Hwood;34.0977941;-118.3396331;CA
1254;ChIJ23n5hiC_woARxgb5Aw5Q1VE;Hollywood La Brea Inn;34.1013768;-118.34582;CA
1255;ChIJb0-ydxK-woAR6wgZBfxAxNU;El Patio Inn;34.139304;-118.3810631;CA
1256;ChIJlZ-BXD-_woARdAhAYpGFdvE;The Adler A Hollywood Hotel;34.1053543;-118.3239168;CA
1257;ChIJlTjxLvCVwoARJsWJ0kxILXU;Lexen Hotel - North Hollywood Universal Studios;34.1668353;-118.3787439;CA
1258;ChIJkQ5YLCS_woAR9SedqMJMjIo;Budget Inn;34.0977879;-118.3398329;CA
1259;ChIJffYelYC8woARkChY4cQOzUM;W Los Angeles - West Beverly Hills;34.0632746;-118.4409504;CA
1260;ChIJE2Rwrj2_woARzcu0_rBeYCQ;Trylon Hotel;34.1055063;-118.331456;CA
1261;ChIJn0XRIW65woARu8XErNItfRA;Park Cienega Motel;34.045086;-118.376958;CA
1262;ChIJiXOVq7G5woARklE80A2PuFc;The Elijah Budget Hotel;34.059652;-118.3826923;CA
1263;ChIJeTzJ5FO_woARu9ziaRHwV2U;Economy Inn Hollywood;34.097752;-118.3060469;CA
1264;ChIJPXzoPf24woARZeT3-mY0rXk;Relax Inn Motel;34.051365;-118.344823;CA
1265;ChIJ35tFyb2-woARytI5AzKfuFI;AKA West Hollywood;34.0936775;-118.3769647;CA
1266;ChIJ0R17saW-woARDEDcX3Jn3o8;San Vicente Bungalows;34.0859194;-118.3850313;CA
1267;ChIJj_UKxKy_woAR-RuesH_AA2k;Universal Studio Suites;34.1312991;-118.3451057;CA
1268;ChIJsV7NVCO_woARKS1wFPPxYaY;Escape Hotel Hollywood;34.1017744;-118.3346537;CA
1269;ChIJ8_icyzu_woARnlLm22yxDXc;Hotel West Inn Hollywood;34.1002933;-118.3297026;CA
1270;ChIJw24iLcq_woARj4ILIkvB6Kw;West Hollywood Boho Flat;34.0884222;-118.3509432;CA
1271;ChIJK-qNFSO_woARVjo0pAM34Qo;Las Palmas Hotel;34.1026911;-118.336;CA
1272;ChIJo1cP8P67woARAjbqkAJ0IKo;AKA Beverly Hills;34.0678471;-118.3969725;CA
1273;ChIJu2ccmN2-woARjU5ymMfOSdA;Dresden's Bed and Breakfast;34.1005302;-118.3541664;CA
1274;ChIJ6_Am5aG_woARjb99yZCLnCA;Mini Mansion in Hollywood Hills;34.1272501;-118.348316;CA
1275;ChIJx-4Iwuq_woARVcEfC92yxvo;Orange Grove Villa;34.086368;-118.360799;CA
1276;ChIJo4XM5_W7woARsYHFNLEDsJw;The Living Room at The Peninsula;34.0658789;-118.410561;CA
1277;ChIJxxpB0yG_woAR5UmFG_kylOg;Highland Gardens Hotel;34.104343;-118.343152;CA
1278;ChIJTWllB-27woARFHntVl3XnBc;InterContinental Los Angeles Century City, an IHG Hotel;34.0540672;-118.4123455;CA
1279;ChIJ05xrkpS_woARzp8e_0EZRKg;Hollywood Loft Apartments;34.1017801;-118.3323192;CA
1280;ChIJVRqFzvC_woARlAsbLHQpPMk;Hotel Hollywood Luxury Suites;34.1038014;-118.3506416;CA
1281;ChIJr8puSDi_woAR8yG1_OhFOWo;Hollywood Le Bon Hotel;34.1001937;-118.3250635;CA
1282;ChIJqaPPKSK_woARagst9dj83zg;Hollywood Orchid Suites;34.1031196;-118.3406726;CA
1283;ChIJVSiynWC_woARWleKHuFh27o;Sentral at Inspire Hollywood;34.0989198;-118.3338304;CA
1284;ChIJo5agnVS-woAR95cXA8uPwzg;Clarion Inn;34.1290953;-118.3484982;CA
1285;ChIJyeN_0f-4woAR4oKzdIE1XCI;Royal Hawaiian Motel;34.044743;-118.345406;CA
1286;ChIJpfcEaBO_woARbq6RhqHPIgM;Cielo Hotel;34.1005978;-118.3323188;CA
1287;ChIJX527WTu_woARu8C-SULxfFo;Luxurious Hollywood Suites;34.10158;-118.33365;CA
1288;ChIJaWLJFCO_woAR8Di9NkNgcfg;Hollywood Blvd Stars Suites;34.1014271;-118.335832;CA
1289;ChIJv198AyG_woAR4b3F2koN2Yk;Hollywood Highland Hotel & Hostel;34.10137;-118.3428618;CA
1290;ChIJAQCwxCC_woARzJHre4GTEK0;Studio Plus - Hollywood 2BR APT;34.1001131;-118.3440489;CA
1291;ChIJAQBwQlu5woARpk0FryN-8MU;Beverly Merlot;34.0578004;-118.3547829;CA
1292;ChIJ_V6lmCW_woARLM054vetQgU;The Aloha Suites;34.096874;-118.33784;CA
1293;ChIJBVhe9OC4woARhyklqNxL-lY;Global Luxury Suites at Wilshire;34.0619695;-118.3431716;CA
1294;ChIJHRfseD25woARAWtKd-fP8OE;Ogden;34.0596177;-118.3606853;CA
1295;ChIJmyHQvDy_woARxUcFPkMQAME;Retan Hotel (The Whitley);34.1026339;-118.3332316;CA
1296;ChIJo3w5DM65woARwfFqBRDPmbs;Beverly Hills Hotel and Retreats;34.0598008;-118.3827411;CA
1297;ChIJYfKbTJu7woAR_9DH48pnbM4;Azul Inn;34.0508575;-118.432846;CA
1298;ChIJJ4ue1Gy5woARCaWDaVQYPvM;Less than a Mile from Beverly Hills;34.0495744;-118.3696785;CA
1299;ChIJL23rn1y5woARHukc3TL58oQ;Beverly Hills Retirement Hotel;34.058694;-118.3826891;CA
1300;ChIJWxQz3Ee_woARjThuBSfheoc;Hollywood;34.1017962;-118.3294064;CA
1301;ChIJHf-Db_24woARjKbfD6huaRE;Space Pods Hollywood - Coed Living B&B;34.0509948;-118.3454405;CA
1302;ChIJ2612PW65woARPbyc8FLXaKk;Annes Motel;34.0455337;-118.3767572;CA
1303;ChIJo4XM5_W7woARDdQ_YXBKCvw;The Belvedere;34.0658057;-118.4105325;CA
1304;ChIJo7x-uj25woARjYa1xYwhbxw;Wilshire Orange Hotel;34.0607688;-118.3617622;CA
1305;ChIJLdfWOAK5woARkwAqooxty4E;Los Angeles RoomRentals Pico del Mar;34.0481137;-118.3479657;CA
1306;ChIJVVWVTpu7woARzUe2805VSvY;Hotel Olivia;34.0509384;-118.4328306;CA
1307;ChIJ9cxtRAW5woARGtMmyW-jRb4;The Cut On Pico;34.0489652;-118.3569288;CA
1308;ChIJVVWBb_24woAR0dOAhzRHpdc;Tripper Beverly Hills Hostel;34.050994;-118.3454415;CA
1309;ChIJsS1xLQJZwokRGfXJPMwXA1A;Hyatt Grand Central New York;40.7520617;-73.9762995;NY
1310;ChIJebujAAFZwokRKeKF6sJ0lNQ;Library Hotel by Library Hotel Collection;40.7521704;-73.9795322;NY
1311;ChIJUaEROc1ZwokRAnIdX0eQYFg;Manhattan;40.7517005;-73.97913;NY
1312;ChIJ0SyqNzVZwokRDCw4Ypt7cPE;The Hotel @ New York City;40.7439079;-73.9813461;NY
1313;ChIJk_AcE_5YwokR7431QLgRGAM;The Gotham Hotel NY;40.755436;-73.97810799999999;NY
1314;ChIJt4TrE_1YwokRVedrKxaqYoo;The Lexington Hotel, Autograph Collection;40.7549459;-73.973015;NY
1315;ChIJ0_McZAJZwokRSd6P31EDubo;Hotel Boutique at Grand Central;40.7530312;-73.9746634;NY
1316;ChIJQ8kPAfdZwokRb5nc-_f54d8;Hotel New York;40.7548646;-73.9730573;NY
1317;ChIJB-aT829ZwokRBjgTn1C4vO4;Warwick Hotel;40.753042;-73.978673;NY
1318;ChIJXWOUJgNZwokR0VrAkVbSZkM;Hampton Inn Manhattan Grand Central;40.7509308;-73.9722361;NY
1319;ChIJxWdiwwJZwokRWbr59FIxWhU;EVEN Hotel New York - Midtown East, an IHG Hotel;40.7518354;-73.9723757;NY
1320;ChIJSRDADAhZwokR4YTn63TTlQ8;Hotel 31;40.74457;-73.9818134;NY
1321;ChIJd0IHD_1YwokRDNtaRxktO4M;InterContinental New York Barclay, an IHG Hotel;40.7556629;-73.9735276;NY
1322;ChIJjUGQIPhYwokRHeD9KPkNSfE;Park Central Hotel New York;40.7645895;-73.9809119;NY
1323;ChIJ8-Y8XgBZwokRsEH1qIwmChU;Andaz 5th Avenue - a Concept by Hyatt;40.7528333;-73.9809527;NY
1324;ChIJ26JjQP1YwokRm5mHF_sVyCI;Residence Inn by Marriott New York Manhattan/Midtown East;40.75479079999999;-73.9724894;NY
1325;ChIJ6aeZFv1YwokRQ2S6JcGP0_k;Hotel 48LEX New York;40.7553115;-73.9729558;NY
1326;ChIJ8cSQzFJYwokR582FK5BKsZk;Distrikt Hotel New York City, Tapestry Collection by Hilton;40.7566856;-73.9928436;NY
1327;ChIJH6Iyfv5YwokR4RVETVETZlM;Hilton Club The Central at 5th New York;40.7566277;-73.9769711;NY
1328;ChIJq38lzVVYwokRDhgb0tE_sC0;Hotel Edison;40.7597355;-73.9861511;NY
1329;ChIJ_at7Qv1YwokR2qpt_r6A1IM;The Bernic Hotel New York City, Tapestry Collection by Hilton;40.754407;-73.97263099999999;NY
1330;ChIJEarOxspZwokR_71HKX6J7RU;East 45th street;40.7531303;-73.9738177;NY
1331;ChIJMTryXgJZwokRvBURd2YnuhU;Fitzpatrick Grand Central;40.7526438;-73.97461;NY
1332;ChIJEwvvu7JZwokR_YvlIa0z4Wc;Pestana Park Avenue;40.7509197;-73.9800468;NY
1333;ChIJS-P2K-NYwokReedP72Q0NlA;The Fifty Sonesta Select New York;40.7560859;-73.9710793;NY
1334;ChIJlQEQe1RYwokRDHQuwLVVKQc;The Blakely New York by LuxUrban;40.76349099999999;-73.979764;NY
1335;ChIJ3yce1fxYwokRUCx9dU2c1MA;San Carlos Hotel;40.7560154;-73.971445;NY
1336;ChIJt0cL3llZwokRKAzWJcNdwZE;Blue Angel Hotel NYC, Ascend Hotel Collection;40.759124;-73.9693307;NY
1337;ChIJCdj3vAZZwokRC6_23bTOr5s;The Shelburne Sonesta New York;40.7484776;-73.97807689999999;NY
1338;ChIJX_6A2_xYwokRk-yELy8LRSE;The Benjamin Royal Sonesta Hotel;40.7564828;-73.9720684;NY
1339;ChIJm2elWwFZwokRuQe6cS9Jdks;The Renwick;40.750214;-73.97753999999999;NY
1340;ChIJ9fnl56lZwokR3sfRq4PmKfk;U Hotel Fifth Avenue;40.749086;-73.9837068;NY
1341;ChIJXWkdVPlYwokRYgEx9j28--w;3 West Club;40.7596587;-73.97732049999999;NY
1342;ChIJL9YF0_xYwokRhTL1rNk1wME;The Kimberly Hotel;40.7563119;-73.9714091;NY
1343;ChIJRdP4LAFZwokREI3Jz0wW-ZY;Iberostar 70 Park Avenue;40.7499515;-73.9797591;NY
1344;ChIJPcqCZKlZwokRUdWx_loVF2E;The Herald Powered by LuxUrban;40.7503845;-73.9868149;NY
1345;ChIJu6kY43RawokRnmczCmSH-_s;Lotte New York Palace;40.75797439999999;-73.9748712;NY
1346;ChIJB1QFaONYwokRd566RKNxjbM;Courtyard by Marriott New York Manhattan/Midtown East;40.7574548;-73.9699241;NY
1347;ChIJxRSyBOVYwokRVV4NWXvL8H8;Hotel 57 by LuxUrban;40.7607992;-73.969493;NY
1348;ChIJMYIE-KlZwokRt7ks1WKMXNU;The Langham, New York, Fifth Avenue;40.7501833;-73.98375899999999;NY
1349;ChIJHbqL5FRZwokRjUZeczZjCQU;Hotel 373;40.7490747;-73.9836687;NY
1350;ChIJOUC8wABZwokRMd9NfbSerqs;Hyatt Centric Midtown 5th Avenue New York;40.7511068;-73.98141509999999;NY
1351;ChIJj-PB2ABZwokRKSEZAe4fF9k;The William powered by Sonder;40.7503745;-73.98027549999999;NY
1352;ChIJpSMN7_9YwokRkCnu6yqV-Rk;Royalton New York;40.7555732;-73.9822616;NY
1353;ChIJ5Zpl7_9YwokRFePhP7971nc;Sofitel New York;40.7557007;-73.9818422;NY
1354;ChIJFd1mFdVYwokRa2H13ptXTQk;Q4 Hotel New York City;40.7499046;-73.9374619;NY
1355;ChIJ9Qy2jFVYwokReO8JmpUP5bY;OYO Times Square;40.7590211;-73.9837215;NY
1356;ChIJTzk87v9YwokR2exR3ZVeQRg;City Club Hotel;40.7558959;-73.9821702;NY
1357;ChIJJXrc9QlZwokRnHkGeuThFo0;Carlton Arms Hotel;40.7401607;-73.9826293;NY
1358;ChIJI3SRhvtYwokR8s2C4Ady-nA;Omni Berkshire Place;40.7594594;-73.97488659999999;NY
1359;ChIJ9e4KttRZwokRPikSJFlccnM;Be Home Hotel;40.76034569999999;-73.9877968;NY
1360;ChIJcRWp7_9YwokRxz99Wmr_Zhc;The Iroquois New York;40.7558788;-73.98195849999999;NY
1361;ChIJNUB2OPlYwokRA7Xe8PHIZEg;The Jewel Hotel, New York;40.7597381;-73.97775279999999;NY
1362;ChIJt76oPPpYwokRR4Vj9oMB7EA;Shoreham Hotel;40.7625056;-73.9764143;NY
1363;ChIJMdMjiVVYwokRqVlf2umuDqI;Sanctuary Hotel New York;40.75837;-73.9832957;NY
1364;ChIJiePzNq1ZwokRWlec_8oT1JU;Hampton Inn Manhattan/Times Square South;40.7561859;-73.9929037;NY
1365;ChIJv7gx-A5ZwokRkVouRSbPtJU;Freehand New York;40.73979509999999;-73.9843886;NY
1366;ChIJcfmS1FFYwokR98RN442V41c;Holiday Inn Express Manhattan Midtown West, an IHG Hotel;40.7639881;-73.9945932;NY
1367;ChIJffqrHqhZwokRXrmHxEOIpvk;Hotel 32|32;40.7460758;-73.9834133;NY
1368;ChIJE88lcYtYwokROrHaZcVRPCY;La Quinta Inn & Suites by Wyndham New York City Central Park;40.776171;-73.9776917;NY
1369;ChIJ00cttvVYwokRmOTj5e2Ulnw;West Side YMCA;40.7708731;-73.9805895;NY
1370;ChIJ5_uwwKhZwokRykJmdId_ffw;Life Hotel New York;40.7471593;-73.9870336;NY
1371;ChIJG5InQexZwokRevYXt-Ei-oc;Hotel 837;40.751708;-73.9711853;NY
1372;ChIJuXQtkvVYwokReuWRquUId9M;The Empire Hotel;40.7714959;-73.9826673;NY
1373;ChIJP79nc1ZYwokRkfeUgsDBspQ;Crowne Plaza Times Square Manhattan, an IHG Hotel;40.7607422;-73.9850637;NY
1374;ChIJoxGBgFhYwokRIQV6z5YKvNY;6 Columbus - Central Park Hotel;40.7675702;-73.98318019999999;NY
1375;ChIJO_gKzkxYwokRxZ8q5SNd1Gw;Midtown Convention Center Hotel;40.7574645;-73.9985971;NY
1376;ChIJOwc3aCT2wokRZGbII0D83Mk;HI New York City Hostel;40.798684;-73.966653;NY
1377;ChIJaXHpdqlZwokRZa-gPKDxyv0;The Gregory Hotel;40.7498048;-73.9860667;NY
1378;ChIJuVfl1AZZwokRkFnqI4l6_EU;The Kitano Hotel New York;40.7496114;-73.97993319999999;NY
1379;ChIJ7cihAhr2wokRTxCCxRbsiic;The Central Park North;40.7997535;-73.9536023;NY
1380;ChIJiW0WvwJZwokRIWyzCvo3o5k;Club Wyndham Midtown 45;40.7526556;-73.9724804;NY
1381;ChIJk6v9Q6pZwokR6FX8G2VNVeg;Archer Hotel New York;40.752053;-73.9847066;NY
1382;ChIJb2q-m_hYwokRFLZdzzJP3mo;The Michelangelo New York - Starhotels Collezione;40.7615421;-73.9825989;NY
1383;ChIJz02KaSdZwokRG1YYOPmgK3E;Wyndham Garden Long Island City;40.7495427;-73.951739;NY
1384;ChIJP5ZvbiZZwokR4pgae_Glkw0;Wingate by Wyndham New York Midtown South/5th Ave;40.7509153;-73.9841278;NY
1385;ChIJ7cZO06pZwokR0RzfCc1M114;Hilton Garden Inn New York/Times Square Central;40.7552207;-73.9857177;NY
1386;ChIJxx90-6hZwokRZbGeo46UwP8;The Hotel at Fifth Avenue;40.74782709999999;-73.9865234;NY
1387;ChIJ6YqhkrtZwokR88lSnKlwZ5g;Chelsea International Hostel;40.7431999;-73.9989667;NY
1388;ChIJ00Iw0gBZwokRPcEnWA-nhJE;Hotel NH Collection New York Madison Avenue;40.750087;-73.980655;NY
1389;ChIJWz81f4RYwokRaoWUVix3SPU;Central Park West Hostel;40.788641;-73.974811;NY
1390;ChIJzeSWP_pYwokR1RJY_nPngHY;The Whitby Hotel;40.7627161;-73.97574139999999;NY
1391;ChIJQVjDp6BZwokR5b0uOiTyAwM;American Dream Bed and Breakfast;40.7394584;-73.9831439;NY
1392;ChIJl6r9TqpZwokRqsh-zI3NRs0;Refinery Hotel;40.7522226;-73.9853755;NY
1393;ChIJ8_fA4AdZwokRtVMX4Yv9niQ;The Marmara Park Avenue;40.74541199999999;-73.9815899;NY
1394;ChIJ0zMGg5BZwokRmuMvKn7Fwz4;The Times Square EDITION;40.759149;-73.98416399999999;NY
1395;ChIJ3YpBd1VYwokRLEOmlKSMn3Q;45 Times Square Hotel;40.7574595;-73.9838439;NY
1396;ChIJ19oTTvRYwokRVikZzFtQBuY;The Lucerne Hotel;40.783438;-73.97849149999999;NY
1397;ChIJz4iY2r9ZwokRkcung6Jd6bs;THE HOME HOTEL POWERED BY LUXURBAN;40.76034569999999;-73.9877968;NY
1398;ChIJWfX_BYhZwokRqo5pp7vdw-8;U.S. Pacific Hotel;40.7179141;-73.9953772;NY
1399;ChIJqQHQ_CdZwokRd7UAPw_Mzlg;The Local NY;40.749595;-73.947825;NY
1400;ChIJNz28f6lZwokRG7XqHzfM0Us;Holiday Inn Express Manhattan Times Square South, an IHG Hotel;40.750497;-73.9860343;NY
1401;ChIJJXwYgjJZwokRBL1iCVrg9y8;The Moore;40.7446826;-73.9994754;NY
1402;ChIJ9dPN_OhYwokRRKPwdsxuno8;The Gardens Sonesta ES Suites New York;40.76441579999999;-73.96302969999999;NY
1403;ChIJy2stwkFZwokRqPrmue8rmko;The Gregorian Hotel;40.749779;-73.98603899999999;NY
1404;ChIJJYb2gVZYwokRACPvkxjVzxw;The Gallivant Times Square;40.7605461;-73.9863518;NY
1405;ChIJ3dvT1E9YwokRoywVkHxTm6c;Comfort Inn Manhattan - Midtown West;40.764153;-73.994963;NY
